sentence_id,words,labels;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,-,O;
190,ıııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
190,ıııııııııı,O;
190,?,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııı,B-ORG;
190,ıııııııııııı,I-ORG;
190,ıııııııııı,I-ORG;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııııııı,B-ORG;
190,ıı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıı,O;
"190,"","",O";
190,-,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,B-PER;
190,ıııııııııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııı,B-ORG;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
"190,"","",O";
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıı,O;
"190,"","",O";
190,-,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııı-ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı-ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıı,O;
"190,"","",O";
190,-,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııııııııı,I-PER;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,26,O;
190,ıııııııııııııı,O;
190,14,O;
190,:,O;
190,18-ıııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııı,B-LOC;
190,36,O;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıı,O;
190,ade,O;
190,in,O;
190,Uzbekistan,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,centralasian,O;
190,.,O;
190,org,O;
190,ıı,O;
190,ıııııııııııııııııııı,B-ORG;
190,ıııııııııı,I-ORG;
190,ıııııııııııııı,I-ORG;
190,ıı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,6,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııı,O;
190,ıııııııııııııııı,O;
190,2,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıı,O;
190,ıııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııı,B-LOC;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,:,O;
190,-,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııııııııı,I-ORG;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
"190,"","",O";
190,ıııııııııııııııııı,O;
"190,"","",O";
190,ıııııııı,B-ORG;
190,ıııııııııııııııııııııı,I-ORG;
190,ıııııııııııııııııııııııııııııı,I-ORG;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,:,O;
190,-,O;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
"190,"","",O";
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,B-ORG;
190,-,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııı,B-PER;
190,ıııııııııııı,I-PER;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,19.2,O;
190,ıı,O;
"190,"","",O";
190,-,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııı,B-LOC;
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,B-LOC;
190,19,O;
190,:,O;
190,0,O;
190,ıııııı,O;
190,21,O;
190,:,O;
190,0,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıı,O;
190,ıııııııııı-ıııııııııııııııı,O;
190,ıı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,4-May,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııııııı,I-PER;
"190,"","",O";
190,ıııııı,B-LOC;
190,ıı,O;
190,ıııııııııı-ıııııııııııııııı,B-ORG;
190,ıı,O;
190,ıııııııııııııııııııııııııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,:,O;
190,-,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııııııııııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııı,O;
190,ıııııııııııııııı,O;
190,60-ıııı,O;
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııı,O;
190,ıııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,5000,O;
190,ıııııııııı,O;
190,:,O;
190,ıııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııı,O;
190,ıııııııı,O;
"190,"","",O";
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,ıııııııııııı,B-PER;
190,ıııııııııııı,I-PER;
190,ıııııııııııııı-ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,ıııııııı,I-ORG;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,-,O;
190,ıııııııııııııııı,B-LOC;
190,ıııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,25,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,B-PER;
190,ıııııııııııı,I-PER;
190,ıııııı,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,B-LOC;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,-,O;
190,ıııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııı,B-LOC;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,35,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıı,O;
190,ıııııııı,B-ORG;
190,ıııııııııııı,I-ORG;
190,ıı,O;
190,ıııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııııııııı,I-PER;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı-ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııı,O;
"190,"","",O";
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
"190,"","",O";
190,ıııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,O;
190,ıı,O;
"190,"","",O";
190,-,O;
190,ıııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııı,B-PER;
190,ıııııııı,I-PER;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,.,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,20,O;
190,ıııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııı,B-ORG;
190,-,O;
190,ıııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,ıııı,O;
190,ıııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııı,O;
190,10,O;
190,ıııııııııııı,O;
190,ıııııııııııııııı,O;
"190,"","",O";
190,ıııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııııııııııııııııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııı,B-ORG;
190,ıııııııııııııııııııııııııııııı,O;
190,ıııııııııııııı-ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı-ıııı,O;
190,ıııııııııııııııı,B-LOC;
190,ıııııııııı,O;
190,ıııııııııııııı,O;
190,300-400,O;
190,ıııııııııı,O;
190,ıııııııııııııııı,O;
190,ıııııııııııııııııııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııı,O;
190,ıııııııııı,O;
190,ıııııııııııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııı,O;
190,ıııııııııııı,O;
190,ıııııııııııııııııııı,O;
190,ıııııııı,O;
